"rep","d","ang","ang_deg","method","rJ","rI1","rI2","eJ1","eJ2","eI1","eI2","time","error"
33,2,1.17809724509617,67.5,"PPD",3,3,6,0.00165237543743383,0.00173972050111735,0.00232572268498264,0.00217709722442114,200.436,NA
34,2,1.17809724509617,67.5,"PPD",3,3,6,0.00156041225940036,0.00172139582801286,0.00235255579652396,0.0021210671011228,216.066999999999,NA
35,2,1.17809724509617,67.5,"PPD",3,3,6,0.00158950358281747,0.00184302876689732,0.00244503724193219,0.00222277419534703,214.787,NA
36,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161705469105171,0.00171416724921741,0.0024164671449439,0.00226484033593882,203.806,NA
37,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162628660779077,0.0017481940116693,0.00254498848849361,0.00221949197346101,215.081999999999,NA
38,2,1.17809724509617,67.5,"PPD",3,3,6,0.00166351094435406,0.00182708197230521,0.0023928358687877,0.00215141493679837,226.721,NA
39,2,1.17809724509617,67.5,"PPD",3,3,6,0.0016415499795926,0.00177833285210608,0.00248073948931725,0.00222927569835363,253.976999999999,NA
40,2,1.17809724509617,67.5,"PPD",3,3,6,0.0015651291648953,0.0017498635499801,0.00239232695330437,0.00215738119174929,205.828000000001,NA
41,2,1.17809724509617,67.5,"PPD",3,3,6,0.0015778647315821,0.00177642537071317,0.00246468307600081,0.00219939205266853,215.364,NA
42,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161003818783153,0.00178979188331881,0.00230950897275041,0.00218334053618756,219.656999999999,NA
43,2,1.17809724509617,67.5,"PPD",3,3,6,0.00164145395183613,0.00174696993701941,0.00239201094717327,0.00216736591789728,211.296,NA
44,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161959614680348,0.00174274481712922,0.00248702705464529,0.00218022099583778,220.845000000001,NA
45,2,1.17809724509617,67.5,"PPD",3,3,6,0.00165413458882823,0.00185110592396406,0.00250147620358421,0.00217371854813739,213.813,NA
46,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161800186830897,0.0018321360553286,0.00246598079081768,0.00225949899429517,224.795,NA
47,2,1.17809724509617,67.5,"PPD",3,3,6,0.00165431134070598,0.00182612829241812,0.0024241880641856,0.00217125579836728,208.659,NA
48,2,1.17809724509617,67.5,"PPD",3,3,6,0.00165285552979989,0.00175491447772917,0.00247934309840149,0.00220146904910566,212.227000000001,NA
49,2,1.17809724509617,67.5,"PPD",3,3,6,0.00165627972133567,0.00179460767489864,0.00249181405097357,0.00214493675926131,217.75,NA
50,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162376797604284,0.0017594822235494,0.00240676352051603,0.00218082505291837,219.362999999999,NA
51,2,1.17809724509617,67.5,"PPD",3,3,6,0.00167223286182444,0.00180648398339542,0.00247870661009257,0.0022019976267647,210.388999999999,NA
52,2,1.17809724509617,67.5,"PPD",3,3,6,0.00152251871197921,0.00176236129976667,0.00239842557156704,0.00218137424851533,214.918,NA
53,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162751665849002,0.00180247804797807,0.00250633487898849,0.00219756929585854,213.194000000001,NA
54,2,1.17809724509617,67.5,"PPD",3,3,6,0.00170767525646715,0.00181714000727169,0.00250724683678471,0.00221274456569957,207.608,NA
55,2,1.17809724509617,67.5,"PPD",3,3,6,0.00158361842040965,0.00174213646659715,0.00238497244506714,0.00214578072995851,209.627,NA
56,2,1.17809724509617,67.5,"PPD",3,3,6,0.00164969315838104,0.00177474193226145,0.00238634629255429,0.0021566738598319,221.802,NA
57,2,1.17809724509617,67.5,"PPD",3,3,6,0.00159975937098352,0.00171645615523031,0.00237729672459737,0.0022041175209546,217.151,NA
58,2,1.17809724509617,67.5,"PPD",3,3,6,0.00170223899604893,0.00182818858891469,0.00241122231213638,0.00218909944159949,214.955,NA
59,2,1.17809724509617,67.5,"PPD",3,3,6,0.00154326126374421,0.00172058705584219,0.00247617698977226,0.00222091213198615,211.501999999999,NA
60,2,1.17809724509617,67.5,"PPD",3,3,6,0.00172199226764557,0.00170173268659482,0.00234137231888266,0.00223200702940117,216.091999999999,NA
61,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161436259277683,0.00184280173021975,0.00246529842420654,0.00216004568267107,207.287999999999,NA
62,2,1.17809724509617,67.5,"PPD",3,3,6,0.00160474873151749,0.00180118245993211,0.00240448370690692,0.00217676396499115,212.247000000001,NA
63,2,1.17809724509617,67.5,"PPD",3,3,6,0.0016640031498064,0.0017409216392302,0.00252509844694951,0.00224000757188491,257.794,NA
64,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162768569418083,0.00184878442571072,0.00249979981437234,0.00222792826158563,207.261999999999,NA
65,2,1.17809724509617,67.5,"PPD",3,3,6,0.00169069125106907,0.00177322873558013,0.00243563320585437,0.00230495552621104,216.612000000001,NA
66,2,1.17809724509617,67.5,"PPD",3,3,6,0.00171952616394027,0.0018672308241017,0.00246369180087492,0.00218956709888996,217.699000000001,NA
67,2,1.17809724509617,67.5,"PPD",3,3,6,0.00158740203537339,0.00177578250878274,0.00252267726512191,0.00215174239934136,213.540999999999,NA
68,2,1.17809724509617,67.5,"PPD",3,3,6,0.00160243432619887,0.00188479674005949,0.00240179757745878,0.00217369293336956,211.316000000001,NA
69,2,1.17809724509617,67.5,"PPD",3,3,6,0.00156620254830416,0.00179303835109095,0.00250861429972962,0.0022305630471917,212.634999999998,NA
70,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161798167121581,0.00176274601060828,0.0024587888251209,0.00212959963737872,244.246000000001,NA
71,2,1.17809724509617,67.5,"PPD",3,3,6,0.00159206489747221,0.00182178954859296,0.0024542179585196,0.00221785899561131,216.615,NA
72,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162913893294551,0.00182478417661167,0.00245048902921551,0.00221083528220327,213.825999999999,NA
73,2,1.17809724509617,67.5,"PPD",3,3,6,0.00164628052340375,0.00176786786619128,0.00237261404392765,0.00223876861614732,212.483999999999,NA
74,2,1.17809724509617,67.5,"PPD",3,3,6,0.00168341871861414,0.0018435943607702,0.00245019827504845,0.00216277365869684,216.295,NA
75,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161163329653094,0.00183543933663486,0.00247957703129997,0.00220622509155037,215.189999999999,NA
76,2,1.17809724509617,67.5,"PPD",3,3,6,0.00160776666892949,0.001751641166005,0.00241800592318921,0.00214492066077641,233.735999999999,NA
77,2,1.17809724509617,67.5,"PPD",3,3,6,0.00164827551654815,0.00175327756165353,0.0025120303597093,0.00218529089463762,215.098,NA
78,2,1.17809724509617,67.5,"PPD",3,3,6,0.00164510958356488,0.00180152789166435,0.00244194892836393,0.00225023617742971,219.344999999999,NA
79,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161617987426719,0.00184830999323425,0.00243423272826473,0.00221722466443628,215.109,NA
80,2,1.17809724509617,67.5,"PPD",3,3,6,0.00169269007504783,0.0018350757614437,0.00241486404382566,0.00229516181253606,212.763999999999,NA
81,2,1.17809724509617,67.5,"PPD",3,3,6,0.00171471946551274,0.00171827737304599,0.00236404384259052,0.0021233753251476,201.778,NA
82,2,1.17809724509617,67.5,"PPD",3,3,6,0.00161253540018412,0.00183668623204427,0.00238587063519564,0.00210710137614648,200.644,NA
83,2,1.17809724509617,67.5,"PPD",3,3,6,0.0016268860566643,0.00179484259212744,0.00247945749101999,0.00216250136526499,237.466,NA
84,2,1.17809724509617,67.5,"PPD",3,3,6,0.00157306859797718,0.00182551083401796,0.00245866602695066,0.00213994056123852,212.601999999999,NA
85,2,1.17809724509617,67.5,"PPD",3,3,6,0.00164955551785025,0.00176591165660805,0.00244844646515528,0.00222674903680705,214.021000000001,NA
86,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162776930244656,0.00171053149118007,0.00235148020400076,0.00222485418564638,216.179999999998,NA
87,2,1.17809724509617,67.5,"PPD",3,3,6,0.00154733659683932,0.00178116136631225,0.00244970297282925,0.00226444037578886,212.554,NA
88,2,1.17809724509617,67.5,"PPD",3,3,6,0.00165812704757539,0.00174899531042555,0.00256225101640811,0.00218661322131751,216.608,NA
89,2,1.17809724509617,67.5,"PPD",3,3,6,0.00164450141978719,0.00180405885572825,0.00254569190026145,0.00218062152039904,217.599,NA
90,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162412224170019,0.0017891717253048,0.00245168677235515,0.00211104213957063,212.164000000001,NA
91,2,1.17809724509617,67.5,"PPD",3,3,6,0.00173256643559339,0.00174282204444216,0.00239405524552327,0.00228556521926217,213.306,NA
92,2,1.17809724509617,67.5,"PPD",3,3,6,0.00166387738997935,0.00180583264419195,0.00239120769439463,0.00220653594559081,210.777999999998,NA
93,2,1.17809724509617,67.5,"PPD",3,3,6,0.00168331078252871,0.00177664214207557,0.00246555923452357,0.00213858672315345,205.257,NA
94,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162523953504692,0.00171598706502464,0.00248405223603362,0.00214544736928845,233.679,NA
95,2,1.17809724509617,67.5,"PPD",3,3,6,0.00171492828011117,0.00185094555378943,0.00260098320814885,0.00210186090432562,212.084000000001,NA
96,2,1.17809724509617,67.5,"PPD",3,3,6,0.00157376721769158,0.00159327428325452,0.00244659618050056,0.00218835678624146,219.741,NA
97,2,1.17809724509617,67.5,"PPD",3,3,6,0.00164839184533426,0.00180165876849525,0.00251222844497078,0.00215799099012257,209.517,NA
98,2,1.17809724509617,67.5,"PPD",3,3,6,0.00163669500212202,0.00181567286913489,0.00248585084221841,0.00216871380013265,211.831999999999,NA
99,2,1.17809724509617,67.5,"PPD",3,3,6,0.00162159120107503,0.00181467703822124,0.00242733200400846,0.00215441506660627,252.716,NA
100,2,1.17809724509617,67.5,"PPD",3,3,6,0.0015739594759879,0.00170066295208164,0.00239049358881082,0.00209696410486072,214.352000000001,NA
1,0.1,0,0,"BIDIFAC+",4,3,3,0.762842552255001,0.758036261998179,0.749050906229662,0.713924516349307,45.8119999999999,NA
2,0.1,0,0,"BIDIFAC+",4,2,3,0.796624670198496,0.794946972684807,0.768118172032162,0.697277111346754,52.8889999999992,NA
3,0.1,0,0,"BIDIFAC+",5,3,3,0.802310664580857,0.792322505561506,0.828145188208077,0.704013045866285,45.9120000000003,NA
4,0.1,0,0,"BIDIFAC+",4,2,4,0.787904010642373,0.772417444407904,0.789041231849034,0.687131163185243,46.7669999999998,NA
5,0.1,0,0,"BIDIFAC+",4,2,3,0.796196545134367,0.794451517393306,0.776192161271288,0.710659128225247,44.8990000000013,NA
6,0.1,0,0,"BIDIFAC+",5,2,3,0.765148849352988,0.761722783593867,0.76197585937708,0.697620848642934,43.991,NA
7,0.1,0,0,"BIDIFAC+",4,4,3,0.774915322827737,0.782272646417418,0.800408726350472,0.673304559791878,44.7090000000007,NA
8,0.1,0,0,"BIDIFAC+",5,2,3,0.782665022445398,0.781981935615144,0.816755644318425,0.710587045499365,46.3920000000016,NA
9,0.1,0,0,"BIDIFAC+",4,3,3,0.790717020363216,0.816010313337707,0.761575636515542,0.712444815550719,48.1110000000008,NA
10,0.1,0,0,"BIDIFAC+",4,3,4,0.774816403955697,0.781589952173126,0.748598905696577,0.687588707051732,46.4660000000003,NA
11,0.1,0,0,"BIDIFAC+",4,2,4,0.810979351717377,0.793760235386334,0.775320535020765,0.700438880924118,48.3770000000004,NA
12,0.1,0,0,"BIDIFAC+",4,3,3,0.777383966856944,0.783153982282152,0.743182172582736,0.720682772776546,48.101999999999,NA
13,0.1,0,0,"BIDIFAC+",4,2,4,0.782675606124554,0.802113060490055,0.746452246533782,0.713960382840372,44.982,NA
14,0.1,0,0,"BIDIFAC+",5,3,4,0.77666323246009,0.788496732941401,0.729008646076666,0.716339230584709,44.896999999999,NA
15,0.1,0,0,"BIDIFAC+",4,3,4,0.805276989727326,0.820924980562414,0.764944500706918,0.715175454631754,46.1599999999999,NA
16,0.1,0,0,"BIDIFAC+",4,2,4,0.782189084127641,0.779138550521101,0.740545039471968,0.700683604169666,46.8850000000002,NA
17,0.1,0,0,"BIDIFAC+",5,1,3,0.74663516663003,0.754390402821725,0.751970421557183,0.707673406850089,47.7339999999986,NA
18,0.1,0,0,"BIDIFAC+",4,2,4,0.788992921938736,0.787173710085145,0.751704115588479,0.686857606898841,44.0790000000015,NA
19,0.1,0,0,"BIDIFAC+",4,2,4,0.799819720543007,0.816272412472843,0.766708332524833,0.705402335692267,48.6130000000012,NA
20,0.1,0,0,"BIDIFAC+",4,2,3,0.772959747836855,0.784385250854557,0.785264009828547,0.70247903445045,49.4150000000009,NA
21,0.1,0,0,"BIDIFAC+",4,2,4,0.77647221483504,0.786551784081631,0.724074873689038,0.678826490950304,44.9099999999999,NA
22,0.1,0,0,"BIDIFAC+",4,3,4,0.786018814083063,0.791634414045586,0.798917038348261,0.711171676127781,45.8330000000005,NA
23,0.1,0,0,"BIDIFAC+",5,2,3,0.781113807990835,0.786592856829908,0.76678376081716,0.719754073109841,46.9099999999999,NA
24,0.1,0,0,"BIDIFAC+",4,2,4,0.767266234205918,0.763899836414032,0.756191594060998,0.709995081776953,45.2950000000001,NA
25,0.1,0,0,"BIDIFAC+",4,3,4,0.783336198576423,0.778822299872359,0.730922428208791,0.709046321302753,48.5789999999997,NA
26,0.1,0,0,"BIDIFAC+",5,3,4,0.790456577589091,0.791194850289627,0.743373929444908,0.693334086232231,48.4879999999994,NA
27,0.1,0,0,"BIDIFAC+",4,2,3,0.74878974224905,0.760439098637374,0.723141113183853,0.685641459610574,44.6409999999996,NA
28,0.1,0,0,"BIDIFAC+",4,3,3,0.734817417286313,0.74507497182624,0.737107184456777,0.722757591883128,45.4079999999994,NA
29,0.1,0,0,"BIDIFAC+",4,3,4,0.795589018145934,0.796886817237006,0.788353567685043,0.706109666153784,43.5040000000008,NA
30,0.1,0,0,"BIDIFAC+",4,3,3,0.766453918654854,0.792941441834641,0.755181261819643,0.713988244340662,47.3700000000008,NA
31,0.1,0,0,"BIDIFAC+",4,3,3,0.772878079636834,0.775401580066419,0.804749773594684,0.693308430080669,44.7100000000009,NA
32,0.1,0,0,"BIDIFAC+",4,3,4,0.769080066132867,0.775620501888148,0.752226172774533,0.70020715204029,45.991,NA
33,0.1,0,0,"BIDIFAC+",4,3,3,0.807299816520384,0.812462171405372,0.743519463038888,0.688986225865162,47.5640000000003,NA
34,0.1,0,0,"BIDIFAC+",4,2,3,0.773863113039682,0.75873733780166,0.737778787458144,0.694122968392188,48.7510000000002,NA
35,0.1,0,0,"BIDIFAC+",4,2,3,0.799025365393112,0.799888188349298,0.770966789473376,0.705425504376528,44.0759999999991,NA
36,0.1,0,0,"BIDIFAC+",4,4,4,0.792523771341025,0.794143374687162,0.808875207495805,0.689298287039978,45.476999999999,NA
37,0.1,0,0,"BIDIFAC+",4,2,4,0.794908722258534,0.797167432895434,0.789680258538184,0.702154176928419,46.5680000000011,NA
38,0.1,0,0,"BIDIFAC+",5,2,3,0.804059385555996,0.805353513555145,0.743770078632342,0.709562898281357,47.4239999999991,NA
39,0.1,0,0,"BIDIFAC+",4,3,4,0.805944461815726,0.814056115058789,0.756378928680223,0.697968709444398,48.1530000000002,NA
40,0.1,0,0,"BIDIFAC+",6,3,3,0.798189385442912,0.80582274390865,0.744494553004005,0.736974126359916,48.8629999999994,NA
41,0.1,0,0,"BIDIFAC+",4,2,3,0.75879371868479,0.758706960283323,0.799202192713705,0.70772186105681,39.3019999999997,NA
42,0.1,0,0,"BIDIFAC+",5,3,4,0.75856234540345,0.776377053046085,0.757738292968215,0.718290790005042,44.5010000000002,NA
43,0.1,0,0,"BIDIFAC+",4,2,4,0.766759687728394,0.766685726929644,0.760757394352425,0.713880985945294,47.7039999999997,NA
44,0.1,0,0,"BIDIFAC+",4,4,3,0.779051232222582,0.781616042276816,0.759933173209079,0.715904478740264,48.2060000000001,NA
45,0.1,0,0,"BIDIFAC+",5,2,4,0.790381528197357,0.789857461206946,0.763093637535503,0.73204423968323,43.7170000000006,NA
46,0.1,0,0,"BIDIFAC+",5,3,3,0.78235447827404,0.783970579428583,0.743186775778098,0.676566040719009,43.6319999999996,NA
47,0.1,0,0,"BIDIFAC+",4,2,3,0.765221352122611,0.767927433593186,0.793342370531931,0.70306451280578,43.5379999999986,NA
48,0.1,0,0,"BIDIFAC+",4,3,4,0.793231746280688,0.800094219173537,0.72802673991385,0.717767092795882,51.1440000000002,NA
49,0.1,0,0,"BIDIFAC+",5,2,3,0.779573140327046,0.777533024073628,0.783206856751633,0.714021625911212,43.9290000000001,NA
50,0.1,0,0,"BIDIFAC+",4,3,3,0.780702853567748,0.782193227150794,0.798122272467679,0.701835989373405,47.518,NA
51,0.1,0,0,"BIDIFAC+",4,2,3,0.770276390374833,0.770429992988104,0.698080424366519,0.717466697886611,46.7749999999996,NA
52,0.1,0,0,"BIDIFAC+",5,2,3,0.809782705289477,0.802857367435552,0.784661943730784,0.688935905500698,47.2369999999992,NA
53,0.1,0,0,"BIDIFAC+",5,3,3,0.762031937661141,0.764732965354748,0.762208852737257,0.694257861031506,45.0780000000013,NA
54,0.1,0,0,"BIDIFAC+",4,2,3,0.799241312827076,0.792109154986317,0.768572084363905,0.71612527270825,41.8250000000007,NA
55,0.1,0,0,"BIDIFAC+",4,3,4,0.80500438542105,0.812628859926911,0.756036193311662,0.704941384127276,51.8529999999992,NA
56,0.1,0,0,"BIDIFAC+",4,3,3,0.738043683864532,0.738116340798306,0.777326290573629,0.715048974497024,43.5259999999998,NA
57,0.1,0,0,"BIDIFAC+",4,3,4,0.790757462502044,0.801995145345008,0.766438127761518,0.677686748389783,45.0499999999993,NA
58,0.1,0,0,"BIDIFAC+",4,3,4,0.787722284140008,0.787411252044414,0.767869491087879,0.713751406666015,45.4350000000013,NA
59,0.1,0,0,"BIDIFAC+",4,2,4,0.763613460461369,0.76976694654901,0.733137673826533,0.719270848064172,46.2519999999986,NA
60,0.1,0,0,"BIDIFAC+",5,3,3,0.771402575741371,0.785790920144611,0.773305062618389,0.711404352125606,42.6470000000008,NA
61,0.1,0,0,"BIDIFAC+",4,2,4,0.771561556674944,0.781579233322503,0.751502710654465,0.70422589068272,45.6299999999992,NA
62,0.1,0,0,"BIDIFAC+",4,2,4,0.776388689399932,0.779642342920682,0.747789051685797,0.708921378907944,44.9899999999998,NA
63,0.1,0,0,"BIDIFAC+",4,3,4,0.81850731566012,0.811002934777988,0.796762482575647,0.705140165304796,49.2630000000008,NA
64,0.1,0,0,"BIDIFAC+",5,3,4,0.790647525381836,0.801591421694845,0.78297302609067,0.724416174715295,44.5930000000008,NA
65,0.1,0,0,"BIDIFAC+",4,2,3,0.761885795082828,0.775872185846719,0.753574022454132,0.707293600363949,45.1880000000001,NA
66,0.1,0,0,"BIDIFAC+",4,2,3,0.788456603438217,0.789287421834734,0.767043897163304,0.712625660449013,47.8090000000011,NA
67,0.1,0,0,"BIDIFAC+",4,3,4,0.77213079845123,0.790241102508706,0.742916093010125,0.70691898772884,48.3709999999992,NA
68,0.1,0,0,"BIDIFAC+",4,3,4,0.806275315056785,0.804950999895611,0.783975506811214,0.721477472329414,43.2380000000012,NA
69,0.1,0,0,"BIDIFAC+",4,2,4,0.811284713112567,0.801690988984038,0.779345421654977,0.693268465643505,41.6599999999999,NA
70,0.1,0,0,"BIDIFAC+",4,2,3,0.779568352436511,0.787398600609831,0.760518174248251,0.692230824726873,44.152,NA
71,0.1,0,0,"BIDIFAC+",4,3,3,0.801564637347243,0.806398806431003,0.754265078789568,0.725203270987261,45.7980000000007,NA
72,0.1,0,0,"BIDIFAC+",5,3,4,0.807479566120518,0.798606247826603,0.788918409907508,0.709509162977499,43.7789999999986,NA
73,0.1,0,0,"BIDIFAC+",5,2,4,0.759304034742775,0.769491440887463,0.730792495745635,0.699408462325487,45.4589999999989,NA
74,0.1,0,0,"BIDIFAC+",4,2,3,0.74792418465546,0.750342378586163,0.781632527666816,0.694090138483474,44.6620000000003,NA
75,0.1,0,0,"BIDIFAC+",4,2,4,0.822467135327706,0.828631311182396,0.729814500425189,0.698536301443882,44.4710000000014,NA
76,0.1,0,0,"BIDIFAC+",5,2,3,0.787474584435681,0.784356479266032,0.78108022643153,0.704026538449144,45.3439999999991,NA
77,0.1,0,0,"BIDIFAC+",4,3,3,0.790989974603184,0.790900685212095,0.755337623471408,0.711111853939588,48.482,NA
78,0.1,0,0,"BIDIFAC+",4,2,3,0.761132428083972,0.774370934302623,0.726410460852818,0.694725337344449,48.9599999999991,NA
79,0.1,0,0,"BIDIFAC+",4,3,3,0.756619659354238,0.776432117111038,0.733393695730066,0.696934197524294,53.2869999999984,NA
80,0.1,0,0,"BIDIFAC+",5,3,3,0.79608607906907,0.804211764344347,0.772295221762906,0.69938547297746,47.0500000000011,NA
81,0.1,0,0,"BIDIFAC+",5,3,4,0.760307621977817,0.760827261266579,0.743243854688427,0.711107485280129,50.0439999999999,NA
82,0.1,0,0,"BIDIFAC+",4,2,4,0.783287967220825,0.77980892146605,0.783566763112026,0.716085726466445,40.9970000000012,NA
83,0.1,0,0,"BIDIFAC+",5,2,4,0.789856739832872,0.793530106413667,0.803930365295965,0.686950848528657,42.0399999999991,NA
84,0.1,0,0,"BIDIFAC+",4,2,3,0.756517183128999,0.770333877018365,0.750401834325193,0.698350569780294,47.9619999999995,NA
85,0.1,0,0,"BIDIFAC+",4,3,3,0.797116101983091,0.81290740229183,0.759477070515059,0.706547707474614,47.9130000000005,NA
86,0.1,0,0,"BIDIFAC+",5,2,4,0.782009429322339,0.785177059924024,0.801429371302182,0.722370043398722,48.3150000000005,NA
87,0.1,0,0,"BIDIFAC+",4,3,4,0.792434313844929,0.791412590770101,0.716795941511289,0.690885722343527,49.6669999999995,NA
88,0.1,0,0,"BIDIFAC+",4,3,3,0.795383291283646,0.792877966039206,0.747696512383895,0.700909104118811,45.1549999999988,NA
89,0.1,0,0,"BIDIFAC+",4,2,3,0.796692457883245,0.804017628186732,0.750226637182225,0.731237447680917,45.0469999999987,NA
90,0.1,0,0,"BIDIFAC+",4,3,4,0.772142766482561,0.780765705827449,0.726531693884439,0.719337018130545,45.6819999999989,NA
91,0.1,0,0,"BIDIFAC+",4,2,3,0.785441530910108,0.782462781770173,0.737374693187428,0.700745479554479,44.753999999999,NA
92,0.1,0,0,"BIDIFAC+",4,2,4,0.783966930896687,0.791100545125556,0.737228246464426,0.690028435570459,44.6610000000001,NA
93,0.1,0,0,"BIDIFAC+",5,3,4,0.808185024006712,0.813175354094491,0.780308763168829,0.695907788937925,38.0720000000001,NA
94,0.1,0,0,"BIDIFAC+",4,3,4,0.784928249085282,0.773300384832909,0.763365300667464,0.71684242828642,45.2440000000006,NA
95,0.1,0,0,"BIDIFAC+",4,2,3,0.768316782932264,0.766873837073686,0.760337498552312,0.698252162087275,49.7489999999998,NA
96,0.1,0,0,"BIDIFAC+",4,2,3,0.795857999358611,0.793338481850365,0.743977863247536,0.690102050731218,43.8119999999999,NA
97,0.1,0,0,"BIDIFAC+",4,2,4,0.78742681509238,0.790102367392077,0.749716486652183,0.711540770375285,46.6779999999999,NA
98,0.1,0,0,"BIDIFAC+",5,2,4,0.789797965337028,0.790483529636897,0.77434898686648,0.690357062489704,50.509,NA
99,0.1,0,0,"BIDIFAC+",5,2,3,0.779198978573114,0.775282669551954,0.790421616223145,0.681421444416785,42.5769999999993,NA
100,0.1,0,0,"BIDIFAC+",4,3,3,0.792571721069434,0.796970441637326,0.80154501458615,0.706565047948462,42.6760000000013,NA
1,0.25,0,0,"BIDIFAC+",6,4,4,0.316246594517713,0.278012415319869,0.55116758496274,0.258547878329186,130.079,NA
2,0.25,0,0,"BIDIFAC+",6,4,4,0.308255431016569,0.272116433900524,0.548905751142024,0.262291443704635,128.082999999999,NA
3,0.25,0,0,"BIDIFAC+",7,5,4,0.331007947699277,0.301050796377077,0.558038297739897,0.266516900095347,125.918,NA
4,0.25,0,0,"BIDIFAC+",6,4,4,0.335978856869742,0.296812454755604,0.578513372998052,0.26009499503488,125.938,NA
5,0.25,0,0,"BIDIFAC+",7,4,4,0.342545471769614,0.297034034015228,0.564816738367698,0.257314098980183,135.51,NA
6,0.25,0,0,"BIDIFAC+",6,4,3,0.32485547585318,0.283692443259602,0.561145836311012,0.266169088260097,126.796,NA
7,0.25,0,0,"BIDIFAC+",6,3,4,0.333869735895746,0.287461763138167,0.552091248965269,0.260083928549282,125.371999999999,NA
8,0.25,0,0,"BIDIFAC+",6,3,4,0.334423076249227,0.292079207057815,0.532512197850185,0.266662561989763,135.532999999999,NA
9,0.25,0,0,"BIDIFAC+",6,4,3,0.327314502506509,0.275795982904891,0.527039817456549,0.259118415572994,127.351000000001,NA
10,0.25,0,0,"BIDIFAC+",6,3,4,0.324612027233129,0.282270490288569,0.547338530028173,0.260064122052552,128.432000000001,NA
11,0.25,0,0,"BIDIFAC+",7,3,4,0.327234681712098,0.282861472373987,0.537085290603443,0.26166293803088,124.181,NA
12,0.25,0,0,"BIDIFAC+",6,3,3,0.339401826572693,0.29530306194203,0.584687276421656,0.264024047844446,124.696,NA
13,0.25,0,0,"BIDIFAC+",6,4,4,0.333287564958693,0.284435918100566,0.556271340987006,0.257106786178476,129.489,NA
14,0.25,0,0,"BIDIFAC+",6,4,4,0.321943140975363,0.294697790680032,0.545719210337718,0.265708308809495,122.849,NA
15,0.25,0,0,"BIDIFAC+",6,3,4,0.317374562504731,0.281651942164454,0.550620171741031,0.260319107806589,129.689999999999,NA
16,0.25,0,0,"BIDIFAC+",6,4,4,0.318379136191016,0.283189472090611,0.545206062674424,0.257143407478332,127.701999999999,NA
17,0.25,0,0,"BIDIFAC+",6,4,3,0.309263155403445,0.278495436443871,0.551387747154522,0.262780404300006,125.669,NA
18,0.25,0,0,"BIDIFAC+",6,4,4,0.317765513868377,0.280403448094659,0.551063819266811,0.260256585824788,121.518,NA
19,0.25,0,0,"BIDIFAC+",6,4,4,0.316460366562354,0.276649269418369,0.554545801368778,0.261199518993062,121.513999999999,NA
20,0.25,0,0,"BIDIFAC+",6,4,3,0.313250653508503,0.280791239382972,0.543641844782961,0.266304109436746,123.75,NA
21,0.25,0,0,"BIDIFAC+",6,4,3,0.318556180255125,0.279435123373665,0.530381122609228,0.259978445420558,125.748000000001,NA
22,0.25,0,0,"BIDIFAC+",6,4,4,0.346541231432853,0.299450344325637,0.56255889120017,0.270058866188084,135.592999999999,NA
23,0.25,0,0,"BIDIFAC+",6,4,4,0.311474974339944,0.28967899114698,0.55116657960082,0.265780967527443,125.291999999999,NA
24,0.25,0,0,"BIDIFAC+",6,4,4,0.305328599414595,0.279635987620918,0.563880782531086,0.268211345158831,123.357,NA
25,0.25,0,0,"BIDIFAC+",6,4,4,0.338073537452668,0.295631087306034,0.559779445419911,0.261874729898755,126.91,NA
26,0.25,0,0,"BIDIFAC+",6,4,4,0.328230161266376,0.289463020582746,0.574349978945174,0.262030691023121,120.367,NA
27,0.25,0,0,"BIDIFAC+",6,4,4,0.332691486577362,0.290983114198705,0.551564403899132,0.266947384889141,129.221,NA
28,0.25,0,0,"BIDIFAC+",6,4,4,0.312311939181661,0.281131990080187,0.573026380711764,0.261368825337219,129.34,NA
29,0.25,0,0,"BIDIFAC+",6,3,3,0.2986493586137,0.283184312913119,0.546354164121726,0.26326803261814,123.079,NA
30,0.25,0,0,"BIDIFAC+",6,4,4,0.31495980554112,0.2933447256785,0.539443390152857,0.263373682735638,123.537,NA
31,0.25,0,0,"BIDIFAC+",6,5,3,0.299082888297302,0.277887063674856,0.566725630153336,0.265504540034061,126.098,NA
32,0.25,0,0,"BIDIFAC+",6,3,3,0.315940445684691,0.285925550526452,0.559458396173505,0.266698999300104,128.847,NA
33,0.25,0,0,"BIDIFAC+",6,4,4,0.317048143692513,0.285160470858336,0.532803548639078,0.265562497717552,123.184000000001,NA
